mbid,verse_name,poetry_form,t_start,t_end,offset_start,offset_end,mizan,orchestra,lyric
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.1.2,Zejel,2661.8445091069993,2664.158812312328,2705.0,2708.5,Bṭāyḥī,Brihi Orchestra,ṣafrah mudhhabīyah
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.1.3,Zejel,2664.158812312328,2668.602274466559,2709.0,2714.5,Bṭāyḥī,Brihi Orchestra,tuhayyij mā biyā
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.1.4,Zejel,2668.602274466559,2673.3701961374227,2717.0,2723.5,Bṭāyḥī,Brihi Orchestra,nār āshtiyāq
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.2.1,Zejel,2687.5759763960805,2690.30662259733,2749.0,2752.5,Bṭāyḥī,Brihi Orchestra,fī jlsh bahīyah
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.2.2,Zejel,2690.30662259733,2692.667211866765,2753.0,2756.5,Bṭāyḥī,Brihi Orchestra,warutbah ‘alīyah
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.2.3,Zejel,2692.667211866765,2695.1666593285195,2757.0,2762.5,Bṭāyḥī,Brihi Orchestra,wanaghmah dhakīyah
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.2.4,Zejel,2695.1666593285195,2701.7122998211144,2765.0,2771.5,Bṭāyḥī,Brihi Orchestra,wāunfus riqāq
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.3.2,Zejel,2716.1530262485267,2721.469582924726,2801.0,2804.5,Bṭāyḥī,Brihi Orchestra,tāllah yā ‘ashīyah
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.3.3,Zejel,2721.469582924726,2723.6224273204953,2805.0,2808.5,Bṭāyḥī,Brihi Orchestra,naghnam al-ḥumayyah
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.3.4,Zejel,2723.6224273204953,2730.598600115871,2809.0,2819.5,Bṭāyḥī,Brihi Orchestra,‘ind al-talāq
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.4.2,Zejel,2732.663573311813,2734.860353307496,2825.0,2828.5,Bṭāyḥī,Brihi Orchestra,ka’s al-mudām
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.4.3,Zejel,2739.605398098171,2742.520324819714,2837.0,2839.5,Bṭāyḥī,Brihi Orchestra,mā thamm ‘itāb
8842c1f0-e261-4069-bd59-768bb9a3315c,in.5.4.4,Zejel,2742.520324819714,2748.0591065192143,2841.0,2843.5,Bṭāyḥī,Brihi Orchestra,walā malām
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.1.1.1,Qasida,211.23965771555663,247.4518065762365,291.0,320.5,Quddam, RTM Orchestra,al-‘ashīyah ilá al-ghurūb tamīl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.1.1.2,Qasida,247.4518065762365,265.50496645637327,322.5,338.5,Quddam, RTM Orchestra,mithl wajhin tabaddá wahw jamīl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.1.2.1,Qasida,318.23346560895783,372.9963911298608,387.0,416.5,Quddam, RTM Orchestra,wal-ṭuyūr ‘alá al-ghuṣūn tuḥākī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.1.1,Barwala,372.9963911298608,382.5001612749342,435.0,442.5,Quddam, RTM Orchestra,ṣfart al-‘shī mā āibda‘ ḥusn ābhāhā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.1.2,Barwala,382.5001612749342,395.32956017553084,444.0,455.5,Quddam, RTM Orchestra,ksāt al-riyāḍ bḥullah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.2.1,Barwala,418.5963059899449,428.62513644700897,477.0,484.5,Quddam, RTM Orchestra,hwāt lilghrūb wmālt fī smāhā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.2.2,Barwala,428.62513644700897,441.9537429609849,486.0,497.5,Quddam, RTM Orchestra,minhā khṭrī fī dhahlatin
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.3.1,Barwala,441.9537429609849,452.0414924144539,498.0,505.5,Quddam, RTM Orchestra,ghaddr ṭāstī yā sāqī wāmlāhā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.3.2,Barwala,452.0414924144539,465.29025592115596,507.0,518.5,Quddam, RTM Orchestra,naghnam ‘shīytī natsalā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.4.1,Barwala,465.29025592115596,478.83510784482206,519.0,524.0,Quddam, RTM Orchestra,shams al-ghrūb lāḥt ṣafrah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.5.2,Barwala,492.0248269777753,505.0642705185875,548.5,554.5,Quddam, RTM Orchestra,khalāt al-‘shīq fī ḥasrah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.6.1,Barwala,517.3819120059227,523.7681569806248,567.0,569.0,Quddam, RTM Orchestra,ghaddar yā ndīm al-khamrah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.6.2,Barwala,523.7681569806248,530.0784662056936,569.5,578.5,Quddam, RTM Orchestra,nghnam m‘ al-mlīḥ nzāhah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.7.1,Barwala,530.0784662056936,540.0528259485443,579.0,586.5,Quddam, RTM Orchestra,washshat lbsātn bsh‘ā‘ snāhā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.7.2,Barwala,540.0528259485443,553.3264736038966,588.0,599.5,Quddam, RTM Orchestra,wābqāt nāḥlah fī khajlah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.8.1,Barwala,576.4136322111254,586.1079602603061,621.0,628.5,Quddam, RTM Orchestra,ka’annhā ‘rūsah brzt fī ḥlāhā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.8.2,Barwala,586.1079602603061,598.9321370725427,630.0,641.5,Quddam, RTM Orchestra,btāj mn dhhab fī ḥullah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.9.1,Barwala,598.9321370725427,615.2518993182304,642.0,649.5,Quddam, RTM Orchestra,ghaddr ṭāstī yā sāqī wāmlāhā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.2.9.2,Barwala,615.2518993182304,621.5878355011197,651.0,662.5,Quddam, RTM Orchestra,naghnam ‘shīytī natslā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.3.1.1,Qasida,621.5878355011197,657.911265596907,663.5,695.0,Quddam, RTM Orchestra,wa‘ashīyatin
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.3.1.2,Qasida,715.0260591598892,734.7760084542961,747.5,764.5,Quddam, RTM Orchestra,qad bashsharat
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.3.2.1,Qasida,862.53516771446,897.6929649551386,885.5,917.0,Quddam, RTM Orchestra,wal-shams min
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.3.2.2,Qasida,954.8042440853039,974.4034040113248,969.5,986.5,Quddam, RTM Orchestra,dhahabun taqallab
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.1.1,Moaxaja,984.213424995894,994.4025467929788,996.5,1004.5,Quddam, RTM Orchestra,qult lammā zāranī ṭayf al-khayāl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.1.2,Moaxaja,994.4025467929788,1000.8022724831081,1005.5,1016.5,Quddam, RTM Orchestra,min rashā al-uns
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.2.1,Moaxaja,1029.8956942168777,1039.7424471445004,1038.5,1046.5,Quddam, RTM Orchestra,marḥaban bizā’irī badr al-kamāl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.2.2,Moaxaja,1039.7424471445004,1052.0419199552177,1047.5,1058.5,Quddam, RTM Orchestra,mukhjil al-shams
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.3.1,Moaxaja,1073.1531504833597,1082.6527433046456,1080.5,1088.5,Quddam, RTM Orchestra,wal-ladhī anshāk min mā’ al-zulāl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.3.2,Moaxaja,1082.6527433046456,1095.2522032570876,1089.5,1100.5,Quddam, RTM Orchestra,wāḥid al-‘aṣr
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.4.1,Moaxaja,1095.2522032570876,1124.5384812959917,1101.5,1127.5,Quddam, RTM Orchestra,mā bará jismī walā ghayyaranī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.4.4.2,Moaxaja,1124.5384812959917,1137.137941248434,1128.5,1139.5,Quddam, RTM Orchestra,khawf hijrān
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.1,Zejel,1159.9315267489335,1165.9312695834296,1161.0,1166.5,Quddam, RTM Orchestra,nhārī samī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.2,Zejel,1165.9312695834296,1171.231042420568,1167.0,1172.5,Quddam, RTM Orchestra,li’amrī muṭī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.1(1),Zejel,1171.231042420568,1178.1307466802386,1173.0,1178.5,Quddam, RTM Orchestra,nhārī samī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.2(1),Zejel,1178.1307466802386,1184.8304595120928,1179.0,1184.5,Quddam, RTM Orchestra,li’amrī muṭī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.3,Zejel,1184.8304595120928,1191.1301894883138,1185.0,1190.5,Quddam, RTM Orchestra,wa’awqāt su‘ūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.4,Zejel,1191.1301894883138,1197.9298980340761,1191.0,1196.5,Quddam, RTM Orchestra,‘ādat wata‘ūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.3(1),Zejel,1197.9298980340761,1203.5296580129393,1197.0,1201.5,Quddam, RTM Orchestra,wa’awqāt su‘ūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.1.4(1),Zejel,1203.5296580129393,1209.9503913219248,1202.5,1208.5,Quddam, RTM Orchestra,‘ādat wata‘ūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.1,Zejel,1260.8546861908621,1266.8090415100703,1257.0,1262.5,Quddam, RTM Orchestra,wakunnā jamī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.2,Zejel,1266.8090415100703,1272.3088057750251,1263.0,1268.5,Quddam, RTM Orchestra,fī makān rafī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.1(1),Zejel,1272.3088057750251,1279.5084971764206,1269.0,1274.5,Quddam, RTM Orchestra,wakunnā jamī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.2(1),Zejel,1279.5084971764206,1285.7082314387335,1275.0,1280.5,Quddam, RTM Orchestra,fī makān rafī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.3,Zejel,1285.7082314387335,1292.0552406366157,1281.0,1286.5,Quddam, RTM Orchestra,jaddadnā al-‘uhūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.4,Zejel,1292.0552406366157,1298.4549663267449,1287.0,1292.5,Quddam, RTM Orchestra,mawāthīq judud
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.3(1),Zejel,1298.4549663267449,1304.2547177334245,1293.0,1297.5,Quddam, RTM Orchestra,jaddadnā al-‘uhūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.2.4(1),Zejel,1304.2547177334245,1310.6408936445112,1298.5,1304.5,Quddam, RTM Orchestra,mawāthīq judud
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.3.1,Zejel,1356.7451629263471,1363.115126059462,1353.0,1358.5,Quddam, RTM Orchestra,zawwajnā al-qaṭī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.3.2,Zejel,1363.115126059462,1369.3691684090686,1359.0,1364.5,Quddam, RTM Orchestra,bibint al-raḍī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.3.1(1),Zejel,1369.3691684090686,1375.768894099198,1365.0,1370.5,Quddam, RTM Orchestra,zawwajnā al-qaṭī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.3.2(1),Zejel,1375.768894099198,1381.8686326476025,1371.0,1376.5,Quddam, RTM Orchestra,bibint al-raḍī‘
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.3.3,Zejel,1381.8686326476025,1388.3156375593928,1377.0,1382.5,Quddam, RTM Orchestra,wakānūā shuhūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.3.4,Zejel,1388.3156375593928,1394.5153718217057,1383.0,1388.5,Quddam, RTM Orchestra,rabā’ib wa‘ūd
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.4.1,Zejel,1394.5153718217057,1406.665488703163,1389.0,1400.5,Quddam, RTM Orchestra,waqimnā shahar
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.4.2,Zejel,1418.9519562982357,1431.2645924805183,1413.0,1424.5,Quddam, RTM Orchestra,naktub al-mahar
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.1,Zejel,1431.2645924805183,1437.7940209421347,1425.0,1430.5,Quddam, RTM Orchestra,biḥrūf min zahar
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.2,Zejel,1437.7940209421347,1443.29378520709,1431.0,1436.5,Quddam, RTM Orchestra,wanquṭ yāsamīn
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.1(1),Zejel,1443.29378520709,1449.793506611127,1437.0,1442.5,Quddam, RTM Orchestra,biḥrūf min zahar
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.2(1),Zejel,1449.793506611127,1456.193232301257,1443.0,1448.5,Quddam, RTM Orchestra,wanquṭ yāsamīn
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.3,Zejel,1456.193232301257,1462.3929665635692,1449.0,1454.5,Quddam, RTM Orchestra,fī al-arḍ mushkilīn
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.4,Zejel,1462.3929665635692,1468.4927051119737,1455.0,1460.5,Quddam, RTM Orchestra,shimāl ayamīn
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.3(1),Zejel,1468.4927051119737,1475.0940138249666,1461.0,1465.5,Quddam, RTM Orchestra,fī al-arḍ mushkilīn
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.5.5.4(1),Zejel,1475.0940138249666,1480.1937952342885,1466.5,1471.5,Quddam, RTM Orchestra,shimāl ayamīn
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.1.1,Zejel,1480.1937952342885,1492.1546221422996,1472.5,1483.5,Quddam, RTM Orchestra,yā wād al-jawāhir
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.1.2,Zejel,1492.1546221422996,1504.4308230321349,1484.5,1495.5,Quddam, RTM Orchestra,mā abda‘ washīk
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.2.1,Zejel,1528.6038546209325,1540.5822547314815,1520.5,1531.5,Quddam, RTM Orchestra,qad rīt al-nawā‘īr
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.2.2,Zejel,1540.5822547314815,1552.8123923215735,1532.5,1543.5,Quddam, RTM Orchestra,tuwalwil ‘alayk
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.3.1,Zejel,1575.0479074564566,1586.543215963352,1568.5,1579.5,Quddam, RTM Orchestra,wabasṭ al-khawāṭir
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.3.2,Zejel,1586.543215963352,1598.842688774069,1580.5,1591.5,Quddam, RTM Orchestra,ḥusnuh ḥaff bk
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.4.1,Zejel,1598.842688774069,1603.1425044721248,1592.5,1595.5,Quddam, RTM Orchestra,rīt rawnaq ‘alayk
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.4.2,Zejel,1622.1126823483312,1626.6536321340645,1616.5,1619.5,Quddam, RTM Orchestra,yuzrī bi-al-dhahab
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.5.1,Zejel,1634.0533149632765,1645.7528134905442,1628.5,1639.5,Quddam, RTM Orchestra,wal-‘ushshāq tātīk
f7bcb9af-6abb-4192-ae3d-37fa811034ce,mu.6.5.2,Zejel,1645.7528134905442,1650.6526034720493,1640.5,1643.5,Quddam, RTM Orchestra,bi-al-rāḥ wal-ṭarab
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.1.1,Zejel,1812.9562436169972,1819.5875005463904,1712.5,1718.5,Quddam, RTM Orchestra,qult yā ‘ashīyā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.1.2,Zejel,1819.5875005463904,1824.708780931061,1719.0,1723.5,Quddam, RTM Orchestra,āsh hadhā al-nuḥūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.1.3,Zejel,1824.708780931061,1831.2932842827802,1724.5,1730.5,Quddam, RTM Orchestra,mithl al-suyūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.1.4,Zejel,1831.2932842827802,1842.0869660187839,1731.5,1741.5,Quddam, RTM Orchestra,mahlan shawāy mahlā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.2.1,Zejel,1871.5960094907236,1878.3641524088184,1772.5,1778.5,Quddam, RTM Orchestra,natanazzah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.2.2,Zejel,1878.3641524088184,1883.2415622989809,1779.0,1783.5,Quddam, RTM Orchestra,fī hadhā al-khumūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.2.3,Zejel,1883.2415622989809,1889.8260656507002,1784.5,1790.5,Quddam, RTM Orchestra,yasbī al-‘uqūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.2.4,Zejel,1889.8260656507002,1900.5375713574338,1791.5,1801.5,Quddam, RTM Orchestra,kīf raṣṣa‘uh al-mawlá
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.3.1,Zejel,1929.4570577403365,1936.4263362026172,1832.5,1838.5,Quddam, RTM Orchestra,qālat yalī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.3.2,Zejel,1936.4263362026172,1941.5247901728394,1839.0,1843.5,Quddam, RTM Orchestra,ma‘ay mā naqūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.3.3,Zejel,1941.5247901728394,1947.644378949991,1844.5,1850.5,Quddam, RTM Orchestra,jānī al-rasūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.3.4,Zejel,1947.644378949991,1958.8624216973647,1851.5,1861.5,Quddam, RTM Orchestra,wksīt luh dhī al-ḥulā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.4.1,Zejel,1958.8624216973647,1971.6871471961733,1862.5,1872.5,Quddam, RTM Orchestra,minhā āiktasá
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.4.2,Zejel,1983.7461313073024,1994.7396767530274,1887.5,1897.5,Quddam, RTM Orchestra,lakin āsh bīdī mā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.5.1,Zejel,1994.7396767530274,2001.201016849365,1898.5,1904.5,Quddam, RTM Orchestra,lakin qaḍá
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.5.2,Zejel,2001.201016849365,2006.4721100858508,1905.0,1909.5,Quddam, RTM Orchestra,rabb al-anām
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.5.3,Zejel,2006.4721100858508,2012.9741941473467,1910.5,1916.5,Quddam, RTM Orchestra,muḥyī al-‘iẓām
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.1.5.4,Zejel,2012.9741941473467,2024.0373252786048,1917.5,1927.5,Quddam, RTM Orchestra,alā yadūm al-ḥāl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.1.1,Zejel,2024.0373252786048,2029.3788946173688,1929.0,1933.0,Quddam, RTM Orchestra,shams al-‘ashī labsat nuḥūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.1.2,Zejel,2029.3788946173688,2032.7508648141643,1933.5,1936.5,Quddam, RTM Orchestra,qabl al-ufūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.1.3,Zejel,2032.7508648141643,2038.292832165616,1938.0,1943.5,Quddam, RTM Orchestra,anba’at bi-al-sulwān
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.2.1,Zejel,2052.4798722963565,2057.488489054584,1959.0,1963.0,Quddam, RTM Orchestra,al-dahr bihā yaṣūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.2.2,Zejel,2057.488489054584,2061.0900145638348,1963.5,1966.5,Quddam, RTM Orchestra,wahw yaqūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.2.3,Zejel,2061.0900145638348,2066.3831716244817,1968.0,1973.5,Quddam, RTM Orchestra,dhahbat jamī‘ al-aḥzān
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.3.1,Zejel,2080.2864709526075,2085.4934287328497,1989.0,1993.0,Quddam, RTM Orchestra,hl al-jamāl lā tazūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.3.2,Zejel,2085.4934287328497,2088.3273498277345,1993.5,1996.5,Quddam, RTM Orchestra,tasbī al-‘uqūl
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.3.3,Zejel,2088.3273498277345,2094.391940970788,1998.0,2003.5,Quddam, RTM Orchestra,ka’annahum ghizlān
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.4.1,Zejel,2094.391940970788,2099.4363205196832,2004.0,2008.5,Quddam, RTM Orchestra,mā bayn maḥāfil ẓirāf
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.4.2,Zejel,2099.4363205196832,2102.229093021486,2009.5,2012.5,Quddam, RTM Orchestra,wāunfus liṭāf
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.4.3,Zejel,2110.726871433874,2116.4427467193955,2013.0,2018.5,Quddam, RTM Orchestra,fī wādī fās julās
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.5.1,Zejel,2116.4427467193955,2121.4304478463932,2019.0,2023.0,Quddam, RTM Orchestra,walays fīhim khilāf
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.5.2,Zejel,2121.4304478463932,2124.4691727508525,2023.5,2026.5,Quddam, RTM Orchestra,siwá al-‘afāf
f7bcb9af-6abb-4192-ae3d-37fa811034ce,ma.2.5.3,Zejel,2124.4691727508525,2130.7504270191907,2028.0,2033.75,Quddam, RTM Orchestra,zahw al-ghinā wal-kās
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.1.2,Zejel,2133.3964781113946,2138.9836736642587,2041.75,2048.75,Quddam, RTM Orchestra,ḥattá taftakhir bik al-manāzil
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.2.1,Zejel,2147.3067372076266,2150.602816683186,2065.75,2069.75,Quddam, RTM Orchestra,lak ḥullah bahīyā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.2.2,Zejel,2150.602816683186,2155.0623191457644,2071.75,2078.75,Quddam, RTM Orchestra,bihā ṭarrazt jam‘ al-maḥāfil
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.3.1,Zejel,2163.007061618979,2166.6496933248222,2095.75,2099.75,Quddam, RTM Orchestra,wasāqī al-ḥumayyā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.3.2,Zejel,2166.6496933248222,2171.1839670766376,2101.75,2108.75,Quddam, RTM Orchestra,yasqī bi-al-surūr man kān ghāfil
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.4.1,Zejel,2171.1839670766376,2189.238490169801,2110.75,2144.75,Quddam, RTM Orchestra,fī wādī al-jawāhir
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.4.2,Zejel,2189.238490169801,2194.540368335983,2146.75,2153.75,Quddam, RTM Orchestra,wa’ahl al-jamāl ta‘riḍ ‘alayyā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.4.3,Zejel,2194.540368335983,2197.0908973213795,2155.75,2159.75,Quddam, RTM Orchestra,taḥkīhim azāhir
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.1.4.4,Zejel,2197.0908973213795,2201.2174897044392,2161.75,2168.75,Quddam, RTM Orchestra,labsūā min thīyāb al-‘abqarīyā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.1.1,Zejel,2201.2174897044392,2204.190550531548,2169.75,2174.75,Quddam, RTM Orchestra,ṣaffifūā al-qiṭ‘ān wazīdūā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.1.2,Zejel,2204.190550531548,2207.081150048331,2175.75,2180.75,Quddam, RTM Orchestra,naghnam hādh al-‘ashīyah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.1.1(1),Zejel,2207.081150048331,2209.8017142994204,2181.75,2186.75,Quddam, RTM Orchestra,ṣaffifūā al-qiṭ‘ān wazīdūā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.1.2(1),Zejel,2209.8017142994204,2212.4725415414932,2187.75,2192.75,Quddam, RTM Orchestra,naghnam hādh al-‘ashīyah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.2.1,Zejel,2224.7679763214683,2227.8243684791055,2217.75,2222.75,Quddam, RTM Orchestra,kullunā ka’suh bīduh
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.2.2,Zejel,2227.8243684791055,2230.601611152093,2223.75,2228.75,Quddam, RTM Orchestra,yaghtanim sā‘ah hanīyah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.2.1(1),Zejel,2230.601611152093,2233.37885382508,2229.75,2234.75,Quddam, RTM Orchestra,kullunā ka’suh bīduh
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.2.2(1),Zejel,2233.37885382508,2236.212188693599,2235.75,2240.75,Quddam, RTM Orchestra,yaghtanim sā‘ah hanīyah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.3.1,Zejel,2248.1029061157997,2250.8982854522737,2265.75,2270.75,Quddam, RTM Orchestra,wal-malīḥ qalbī yurīduh
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.3.2,Zejel,2250.8982854522737,2254.015598656647,2271.75,2276.75,Quddam, RTM Orchestra,yanshariḥ bayn yadayyā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.3.1(1),Zejel,2254.015598656647,2256.7361629077363,2277.75,2288.75,Quddam, RTM Orchestra,wal-malīḥ qalbī yurīduh
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.4.1,Zejel,2259.796797690212,2262.5740403631994,2289.75,2294.75,Quddam, RTM Orchestra,wal-qaṭī‘ baynay wabaynuh
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.4.2,Zejel,2265.294604614289,2267.901812021583,2301.75,2306.75,Quddam, RTM Orchestra,wal-‘īdān taṣna‘ tawāshī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.2.5.1,Zejel,2267.901812021583,2270.9057683821607,2307.75,2312.75,Quddam, RTM Orchestra,qarribūā ḥibbī ilay
